Timestamp,Topic,Rate(Hz)
2026-04-10 18:47:59,/merged_cloud,0.0
2026-04-10 18:48:00,/merged_cloud/obstacles,0.0
2026-04-10 18:48:11,/merged_cloud,0.0
2026-04-10 18:48:21,/merged_cloud/obstacles,0.0
2026-04-10 18:48:32,/merged_cloud,0.0
2026-04-10 18:48:33,/merged_cloud/obstacles,0.0
2026-04-10 18:48:44,/merged_cloud,0.0
2026-04-10 18:48:45,/merged_cloud/obstacles,0.0
2026-04-10 18:48:56,/merged_cloud,0.0
2026-04-10 18:48:57,/merged_cloud/obstacles,0.0
2026-04-10 18:49:08,/merged_cloud,0.0
2026-04-10 18:49:09,/merged_cloud/obstacles,0.0
2026-04-10 18:49:20,/merged_cloud,0.0
2026-04-10 18:49:24,/merged_cloud/obstacles,0.0
2026-04-10 18:49:35,/merged_cloud,0.0
2026-04-10 18:49:36,/merged_cloud/obstacles,0.0
2026-04-10 18:49:47,/merged_cloud,0.0
2026-04-10 18:49:57,/merged_cloud/obstacles,0.0
2026-04-10 18:50:07,/merged_cloud,0.0
2026-04-10 18:50:17,/merged_cloud/obstacles,0.0
2026-04-10 18:50:28,/merged_cloud,0.0
2026-04-10 18:50:30,/merged_cloud/obstacles,0.0
2026-04-10 18:50:40,/merged_cloud,0.0
2026-04-10 18:50:42,/merged_cloud/obstacles,0.0
2026-04-10 18:50:52,/merged_cloud,0.0
2026-04-10 18:51:02,/merged_cloud/obstacles,0.0
2026-04-10 18:51:13,/merged_cloud,0.0
2026-04-10 18:51:23,/merged_cloud/obstacles,0.0
