Timestamp,Topic,Rate(Hz)
2026-04-07 20:54:02,/merged_cloud/obstacles,1.83
2026-04-07 20:54:08,/merged_cloud,0.0
2026-04-07 20:54:13,/merged_cloud/obstacles,1.30
2026-04-07 20:54:19,/merged_cloud,0.0
2026-04-07 20:54:24,/merged_cloud/obstacles,1.71
2026-04-07 20:54:30,/merged_cloud,0.0
2026-04-07 20:54:35,/merged_cloud/obstacles,2.21
2026-04-07 20:54:41,/merged_cloud,1.58
2026-04-07 20:54:46,/merged_cloud/obstacles,0.0
2026-04-07 20:54:52,/merged_cloud,0.0
2026-04-07 20:54:57,/merged_cloud/obstacles,1.48
2026-04-07 20:55:03,/merged_cloud,0.0
2026-04-07 20:55:08,/merged_cloud/obstacles,0.0
2026-04-07 20:55:15,/merged_cloud,0.0
2026-04-07 20:55:20,/merged_cloud/obstacles,1.75
2026-04-07 20:55:26,/merged_cloud,0.0
2026-04-07 20:55:31,/merged_cloud/obstacles,0.0
2026-04-07 20:55:37,/merged_cloud,0.0
2026-04-07 20:55:42,/merged_cloud/obstacles,1.36
2026-04-07 20:55:48,/merged_cloud,1.54
2026-04-07 20:55:53,/merged_cloud/obstacles,0.0
2026-04-07 20:55:59,/merged_cloud,0.0
2026-04-07 20:56:04,/merged_cloud/obstacles,0.0
2026-04-07 20:56:10,/merged_cloud,0.0
2026-04-07 20:56:15,/merged_cloud/obstacles,0.0
2026-04-07 20:56:22,/merged_cloud,0.0
2026-04-07 20:56:27,/merged_cloud/obstacles,2.10
2026-04-07 20:56:33,/merged_cloud,0.0
2026-04-07 20:56:38,/merged_cloud/obstacles,1.81
2026-04-07 20:56:44,/merged_cloud,0.0
2026-04-07 20:56:49,/merged_cloud/obstacles,0.0
2026-04-07 20:56:56,/merged_cloud,0.0
2026-04-07 20:57:01,/merged_cloud/obstacles,0.0
2026-04-07 20:57:07,/merged_cloud,0.0
2026-04-07 20:57:12,/merged_cloud/obstacles,0.89
2026-04-07 20:57:18,/merged_cloud,0.0
2026-04-07 20:57:23,/merged_cloud/obstacles,1.32
2026-04-07 20:57:29,/merged_cloud,0.0
2026-04-07 20:57:34,/merged_cloud/obstacles,0.0
2026-04-07 20:57:40,/merged_cloud,0.0
2026-04-07 20:57:45,/merged_cloud/obstacles,2.10
2026-04-07 20:57:51,/merged_cloud,1.74
2026-04-07 20:57:56,/merged_cloud/obstacles,2.63
2026-04-07 20:58:02,/merged_cloud,0.0
2026-04-07 20:58:07,/merged_cloud/obstacles,1.81
2026-04-07 20:58:13,/merged_cloud,1.16
2026-04-07 20:58:18,/merged_cloud/obstacles,1.39
2026-04-07 20:58:24,/merged_cloud,0.0
2026-04-07 20:58:29,/merged_cloud/obstacles,1.61
2026-04-07 20:58:35,/merged_cloud,0.0
2026-04-07 20:58:40,/merged_cloud/obstacles,1.73
2026-04-07 20:58:46,/merged_cloud,0.0
2026-04-07 20:58:51,/merged_cloud/obstacles,2.25
2026-04-07 20:58:57,/merged_cloud,0.0
2026-04-07 20:59:02,/merged_cloud/obstacles,0.0
2026-04-07 20:59:08,/merged_cloud,0.0
2026-04-07 20:59:13,/merged_cloud/obstacles,1.97
2026-04-07 20:59:19,/merged_cloud,0.0
2026-04-07 20:59:24,/merged_cloud/obstacles,1.43
2026-04-07 20:59:30,/merged_cloud,1.55
2026-04-07 20:59:35,/merged_cloud/obstacles,1.71
2026-04-07 20:59:42,/merged_cloud,0.0
2026-04-07 20:59:47,/merged_cloud/obstacles,0.0
2026-04-07 20:59:54,/merged_cloud,0.0
2026-04-07 20:59:59,/merged_cloud/obstacles,0.0
2026-04-07 21:00:04,/merged_cloud,0.0
2026-04-07 21:00:09,/merged_cloud/obstacles,1.38
2026-04-07 21:00:15,/merged_cloud,0.0
2026-04-07 21:00:20,/merged_cloud/obstacles,1.78
2026-04-07 21:00:26,/merged_cloud,1.73
2026-04-07 21:00:31,/merged_cloud/obstacles,1.55
2026-04-07 21:00:37,/merged_cloud,0.0
2026-04-07 21:00:42,/merged_cloud/obstacles,2.21
2026-04-07 21:00:48,/merged_cloud,1.30
2026-04-07 21:00:53,/merged_cloud/obstacles,1.73
2026-04-07 21:00:59,/merged_cloud,0.0
2026-04-07 21:01:04,/merged_cloud/obstacles,1.34
2026-04-07 21:01:10,/merged_cloud,1.69
2026-04-07 21:01:15,/merged_cloud/obstacles,1.67
2026-04-07 21:01:21,/merged_cloud,0.0
2026-04-07 21:01:26,/merged_cloud/obstacles,1.46
2026-04-07 21:01:32,/merged_cloud,0.0
2026-04-07 21:01:37,/merged_cloud/obstacles,1.79
2026-04-07 21:01:43,/merged_cloud,0.0
2026-04-07 21:01:48,/merged_cloud/obstacles,2.15
2026-04-07 21:01:54,/merged_cloud,0.0
2026-04-07 21:01:59,/merged_cloud/obstacles,2.12
2026-04-07 21:02:05,/merged_cloud,0.0
2026-04-07 21:02:10,/merged_cloud/obstacles,1.66
2026-04-07 21:02:15,/merged_cloud,1.17
2026-04-07 21:02:20,/merged_cloud/obstacles,2.05
2026-04-07 21:02:26,/merged_cloud,0.0
2026-04-07 21:02:31,/merged_cloud/obstacles,1.34
2026-04-07 21:02:37,/merged_cloud,0.0
2026-04-07 21:02:42,/merged_cloud/obstacles,1.75
2026-04-07 21:02:48,/merged_cloud,0.0
2026-04-07 21:02:53,/merged_cloud/obstacles,2.20
2026-04-07 21:02:59,/merged_cloud,0.0
2026-04-07 21:03:04,/merged_cloud/obstacles,1.15
2026-04-07 21:03:11,/merged_cloud,0.0
2026-04-07 21:03:16,/merged_cloud/obstacles,0.0
2026-04-07 21:03:22,/merged_cloud,0.0
2026-04-07 21:03:27,/merged_cloud/obstacles,0.0
2026-04-07 21:03:35,/merged_cloud,0.0
2026-04-07 21:03:40,/merged_cloud/obstacles,0.0
2026-04-07 21:03:47,/merged_cloud,0.0
2026-04-07 21:03:52,/merged_cloud/obstacles,0.0
2026-04-07 21:03:59,/merged_cloud,0.0
2026-04-07 21:04:04,/merged_cloud/obstacles,0.0
2026-04-07 21:04:11,/merged_cloud,0.0
2026-04-07 21:04:16,/merged_cloud/obstacles,0.0
2026-04-07 21:04:23,/merged_cloud,0.0
2026-04-07 21:04:28,/merged_cloud/obstacles,0.0
2026-04-07 21:04:36,/merged_cloud,0.0
2026-04-07 21:04:41,/merged_cloud/obstacles,0.0
2026-04-07 21:04:48,/merged_cloud,0.0
2026-04-07 21:04:53,/merged_cloud/obstacles,0.0
2026-04-07 21:05:01,/merged_cloud,0.0
2026-04-07 21:05:06,/merged_cloud/obstacles,0.0
2026-04-07 21:05:13,/merged_cloud,0.0
2026-04-07 21:05:18,/merged_cloud/obstacles,0.0
2026-04-07 21:05:25,/merged_cloud,0.0
2026-04-07 21:05:30,/merged_cloud/obstacles,0.0
2026-04-07 21:05:37,/merged_cloud,0.0
2026-04-07 21:05:42,/merged_cloud/obstacles,0.0
2026-04-07 21:05:49,/merged_cloud,0.0
2026-04-07 21:05:54,/merged_cloud/obstacles,0.0
2026-04-07 21:06:01,/merged_cloud,0.0
2026-04-07 21:06:06,/merged_cloud/obstacles,0.0
2026-04-07 21:06:14,/merged_cloud,0.0
2026-04-07 21:06:19,/merged_cloud/obstacles,0.0
2026-04-07 21:06:25,/merged_cloud,0.0
2026-04-07 21:06:30,/merged_cloud/obstacles,0.0
2026-04-07 21:06:38,/merged_cloud,0.0
2026-04-07 21:06:43,/merged_cloud/obstacles,0.0
2026-04-07 21:06:50,/merged_cloud,0.0
2026-04-07 21:06:55,/merged_cloud/obstacles,0.0
2026-04-07 21:07:03,/merged_cloud,0.0
2026-04-07 21:07:08,/merged_cloud/obstacles,0.0
2026-04-07 21:07:14,/merged_cloud,0.0
2026-04-07 21:07:19,/merged_cloud/obstacles,0.0
2026-04-07 21:07:26,/merged_cloud,0.0
2026-04-07 21:07:31,/merged_cloud/obstacles,0.0
2026-04-07 21:07:39,/merged_cloud,0.0
2026-04-07 21:07:44,/merged_cloud/obstacles,0.0
2026-04-07 21:07:52,/merged_cloud,0.0
2026-04-07 21:07:57,/merged_cloud/obstacles,0.0
2026-04-07 21:08:05,/merged_cloud,0.0
2026-04-07 21:08:10,/merged_cloud/obstacles,0.0
2026-04-07 21:08:18,/merged_cloud,0.0
2026-04-07 21:08:23,/merged_cloud/obstacles,0.0
2026-04-07 21:08:30,/merged_cloud,0.0
2026-04-07 21:08:35,/merged_cloud/obstacles,0.0
2026-04-07 21:08:44,/merged_cloud,0.0
2026-04-07 21:08:49,/merged_cloud/obstacles,0.0
2026-04-07 21:08:56,/merged_cloud,0.0
2026-04-07 21:09:01,/merged_cloud/obstacles,0.0
2026-04-07 21:09:09,/merged_cloud,0.0
2026-04-07 21:09:14,/merged_cloud/obstacles,0.0
2026-04-07 21:09:21,/merged_cloud,0.0
2026-04-07 21:09:26,/merged_cloud/obstacles,0.0
2026-04-07 21:09:33,/merged_cloud,0.0
2026-04-07 21:09:35,/merged_cloud/obstacles,0.0
